route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
04250625-41,20250624,20250624-41-41533,41A - Square One,,1,MDDS3230,388866,1,1,41A
04250625-94,20250624,20250624-94-94451,94 - Pickering GO,,0,MDDS3230,389499,1,1,94
04250625-33,20250624,20250624-33-33761,33E - Georgetown GO,,1,MDDS3229,388854,1,1,33E
04250625-33,20250624,20250624-33-33640,33A - York Mills Term,,0,MDDS3229,388844,1,1,33A
04250625-32,20250624,20250624-32-32431,32 - Trinity Common,,1,MDDS3229,388840,1,1,32
04250625-19,20250624,20250624-19-19450,19 - Finch Terminal,,0,MDDS3229,388788,1,1,19
04250625-33,20250624,20250624-33-33591,33B - Mount Pleasant GO,,1,MDDS3228,388853,1,1,33B
04250625-33,20250624,20250624-33-33442,33B - York Mills Term,,0,MDDS3228,388851,1,1,33B
04250625-36,20250624,20250624-36-36771,36B - Bramalea Term,,1,MDDS3227,388857,1,1,36B
04250625-36,20250624,20250624-36-36720,36B - York Mills Term,,0,MDDS3227,388856,1,1,36B
04250625-36,20250624,20250624-36-36651,36B - Bramalea Term,,1,MDDS3227,388857,1,1,36B
04250625-36,20250624,20250624-36-36570,36B - York Mills Term,,0,MDDS3227,388856,1,1,36B
04250625-36,20250624,20250624-36-36471,36B - Bramalea Term,,1,MDDS3227,388857,1,1,36B
04250625-36,20250624,20250624-36-36420,36B - York Mills Term,,0,MDDS3227,388856,1,1,36B
04250625-27,20250624,20250624-27-27671,27A - Milton GO,,1,MDDS3226,388814,1,1,27A
04250625-41,20250624,20250624-41-41465,41C - Square One,,1,MDDS3226,388868,1,1,41C
04250625-41,20250624,20250624-41-41374,41C - Centennial College,,0,MDDS3226,388873,1,1,41C
04250625-32,20250624,20250624-32-32561,32 - Trinity Common,,1,MDDS3225,388840,1,1,32
04250625-32,20250624,20250624-32-32401,32 - Trinity Common,,1,MDDS3225,388840,1,1,32
04250625-32,20250624,20250624-32-32330,32 - Finch Terminal,,0,MDDS3225,388842,1,1,32
04250625-41,20250624,20250624-41-41733,41D - Bramalea GO,,1,MDDS3224,388867,1,1,41D
04250625-27,20250624,20250624-27-27600,27A - Finch Terminal,,0,MDDS3224,388816,1,1,27A
04250625-21,20250624,20250624-21-21433,21B - Lisgar GO,,1,MDDS3224,388797,1,1,21B
04250625-32,20250624,20250624-32-32751,32 - Trinity Common,,1,MDDS3223,388840,1,1,32
04250625-19,20250624,20250624-19-19650,19 - Finch Terminal,,0,MDDS3223,388788,1,1,19
04250625-41,20250624,20250624-41-41473,41A - Square One,,1,MDDS3223,388866,1,1,41A
04250625-41,20250624,20250624-41-41354,41C - Centennial College,,0,MDDS3223,388873,1,1,41C
04250625-32,20250624,20250624-32-32541,32 - Trinity Common,,1,MDDS3222,388840,1,1,32
04250625-32,20250624,20250624-32-32351,32 - Trinity Common,,1,MDDS3222,388840,1,1,32
04250625-32,20250624,20250624-32-32320,32 - Finch Terminal,,0,MDDS3222,388842,1,1,32
04250625-32,20250624,20250624-32-32681,32 - Trinity Common,,1,MDDS3221,388840,1,1,32
04250625-19,20250624,20250624-19-19580,19 - Finch Terminal,,0,MDDS3221,388788,1,1,19
04250625-94,20250624,20250624-94-94450,94 - Square One,,1,MDDS3221,389500,1,1,94
04250625-41,20250624,20250624-41-41322,41C - Centennial College,,0,MDDS3221,388873,1,1,41C
04250625-19,20250624,20250624-19-19651,19 - Square One,,1,MDDS3220,388787,1,1,19
04250625-19,20250624,20250624-19-19560,19 - Finch Terminal,,0,MDDS3220,388788,1,1,19
04250625-41,20250624,20250624-41-41443,41A - Square One,,1,MDDS3220,388866,1,1,41A
04250625-94,20250624,20250624-94-94331,94 - Pickering GO,,0,MDDS3220,389499,1,1,94
04250625-36,20250624,20250624-36-36691,36B - Bramalea Term,,1,MDDS3219,388857,1,1,36B
04250625-36,20250624,20250624-36-36640,36B - York Mills Term,,0,MDDS3219,388856,1,1,36B
04250625-32,20250624,20250624-32-32421,32 - Trinity Common,,1,MDDS3219,388840,1,1,32
04250625-32,20250624,20250624-32-32440,32 - Finch Terminal,,0,MDDS3219,388842,1,1,32
04250625-32,20250624,20250624-32-32281,32 - Trinity Common,,1,MDDS3219,388840,1,1,32
04250625-32,20250624,20250624-32-32290,32 - Finch Terminal,,0,MDDS3219,388842,1,1,32
04250625-31,20250624,20250624-31-31670,31B - Bramalea GO,,0,MDDS3218,388839,1,1,31B
04250625-48,20250624,20250624-48-48431,48 - U of Guelph,,1,MDDS3218,388884,1,1,48
04250625-33,20250624,20250624-33-33322,33B - York Mills Term,,0,MDDS3218,388851,1,1,33B
04250625-32,20250624,20250624-32-32631,32 - Trinity Common,,1,MDDS3217,388840,1,1,32
04250625-27,20250624,20250624-27-27560,27A - Finch Terminal,,0,MDDS3217,388816,1,1,27A
04250625-21,20250624,20250624-21-21425,21A - Milton GO,,1,MDDS3217,388791,1,1,21A
04250625-21,20250624,20250624-21-21332,21E - Union Station,,0,MDDS3217,388801,1,1,21E
04250625-33,20250624,20250624-33-33675,33B - Mount Pleasant GO,,1,MDDS3216,388853,1,1,33B
04250625-21,20250624,20250624-21-21461,21C - Square One,,1,MDDS3216,388790,1,1,21C
04250625-21,20250624,20250624-21-21410,21C - Union Station,,0,MDDS3216,388789,1,1,21C
04250625-19,20250624,20250624-19-19290,19 - Finch Terminal,,0,MDDS3216,388788,1,1,19
04250625-33,20250624,20250624-33-33671,33E - Georgetown GO,,1,MDDS3215,388854,1,1,33E
04250625-40,20250624,20250624-40-40450,40 - Richmond Hill Ctr,,0,MDDS3215,388864,1,1,40
04250625-40,20250624,20250624-40-40341,40 - Hamilton GO,,1,MDDS3215,388865,1,1,40
04250625-36,20250624,20250624-36-36280,36B - York Mills Term,,0,MDDS3215,388856,1,1,36B
04250625-30,20250624,20250624-30-30542,30A - Bramalea GO,,0,MDDS3213,388821,1,1,30A
04250625-30,20250624,20250624-30-30451,30 - U of Waterloo,,1,MDDS3213,388824,1,1,30
04250625-48,20250624,20250624-48-48420,48 - Hwy. 407 Bus Term,,0,MDDS3213,388883,1,1,48
04250625-31,20250624,20250624-31-31201,31B - U of Guelph,,1,MDDS3213,388830,1,1,31B
04250625-31,20250624,20250624-31-31630,31B - Bramalea GO,,0,MDDS3212,388839,1,1,31B
04250625-33,20250624,20250624-33-33411,33 - U of Guelph,,1,MDDS3212,388847,1,1,33
04250625-36,20250624,20250624-36-36300,36B - York Mills Term,,0,MDDS3212,388856,1,1,36B
04250625-32,20250624,20250624-32-32220,32 - Finch Terminal,,0,MDDS3212,388842,1,1,32
04250625-32,20250624,20250624-32-32553,32B - Bramalea Term,,1,MDDS3211,388841,1,1,32B
04250625-40,20250624,20250624-40-40460,40 - Richmond Hill Ctr,,0,MDDS3211,388864,1,1,40
04250625-15,20250624,20250624-15-15570,15 - Aldershot GO,,0,MDDS3211,388764,1,1,15
04250625-15,20250624,20250624-15-15201,15 - Brantford Term,,1,MDDS3211,388763,1,1,15
04250625-25,20250624,20250624-25-25203,25A - U of Waterloo,,1,MDDS3211,388810,1,1,25A
04250625-32,20250624,20250624-32-32461,32 - Trinity Common,,1,MDDS3210,388840,1,1,32
04250625-41,20250624,20250624-41-41373,41C - Square One,,1,MDDS3210,388868,1,1,41C
04250625-32,20250624,20250624-32-32280,32 - Finch Terminal,,0,MDDS3210,388842,1,1,32
04250625-32,20250624,20250624-32-32200,32 - Finch Terminal,,0,MDDS3210,388842,1,1,32
04250625-33,20250624,20250624-33-33621,33B - Mount Pleasant GO,,1,MDDS3209,388853,1,1,33B
04250625-41,20250624,20250624-41-41382,41B - Centennial College,,0,MDDS3209,388870,1,1,41B
04250625-40,20250624,20250624-40-40291,40 - Hamilton GO,,1,MDDS3209,388865,1,1,40
04250625-41,20250624,20250624-41-41096,41D - Centennial College,,0,MDDS3209,388874,1,1,41D
04250625-32,20250624,20250624-32-32170,32 - Finch Terminal,,0,MDDS3208,388842,1,1,32
04250625-19,20250624,20250624-19-19211,19 - Square One,,1,MDDS3207,388787,1,1,19
04250625-32,20250624,20250624-32-32160,32 - Finch Terminal,,0,MDDS3207,388842,1,1,32
04250625-32,20250624,20250624-32-32261,32 - Trinity Common,,1,MDDS3206,388840,1,1,32
04250625-32,20250624,20250624-32-32260,32 - Finch Terminal,,0,MDDS3206,388842,1,1,32
04250625-32,20250624,20250624-32-32150,32 - Finch Terminal,,0,MDDS3206,388842,1,1,32
04250625-36,20250624,20250624-36-36181,36B - Bramalea Term,,1,MDDS3205,388857,1,1,36B
04250625-33,20250624,20250624-33-33120,33B - York Mills Term,,0,MDDS3205,388851,1,1,33B
04250625-19,20250624,20250624-19-19161,19 - Square One,,1,MDDS3204,388787,1,1,19
04250625-32,20250624,20250624-32-32110,32 - Finch Terminal,,0,MDDS3204,388842,1,1,32
04250625-33,20250624,20250624-33-33211,33A - Brampton Term,,1,MDDS3203,388845,1,1,33A
04250625-33,20250624,20250624-33-33090,33B - York Mills Term,,0,MDDS3203,388851,1,1,33B
04250625-27,20250624,20250624-27-27291,27B - Meadowvale GO,,1,MDDS3202,388813,1,1,27B
04250625-27,20250624,20250624-27-27240,27A - Finch Terminal,,0,MDDS3202,388816,1,1,27A
04250625-27,20250624,20250624-27-27101,27A - Milton GO,,1,MDDS3202,388814,1,1,27A
04250625-36,20250624,20250624-36-36040,36B - York Mills Term,,0,MDDS3202,388856,1,1,36B
04250625-33,20250624,20250624-33-33151,33A - Brampton Term,,1,MDDS3201,388845,1,1,33A
04250625-33,20250624,20250624-33-33050,33E - York Mills Term,,0,MDDS3201,388850,1,1,33E
04250625-31,20250624,20250624-31-31923,31A - U of Guelph,,1,MDDS3150,388834,1,1,31A
04250625-27,20250624,20250624-27-27821,27B - Meadowvale GO,,1,MDDS3150,388813,1,1,27B
04250625-25,20250611,20250611-25-25630,25 - Square One,,0,MDDS1134,388805,1,1,25
04250625-17,20250611,20250611-17-17441,17 - U of Waterloo,,0,MDDS1134,388772,1,1,17
04250625-41,20250611,20250611-41-41671,41 - Hamilton GO,,1,MDDS1133,388871,1,1,41
04250625-41,20250611,20250611-41-41460,41 - Pickering GO,,0,MDDS1133,388869,1,1,41
04250625-18,20250611,20250611-18-18841,18 - Hamilton GO,,1,MDDS1132,388773,1,1,18
04250625-15,20250611,20250611-15-15840,15 - Aldershot GO,,0,MDDS1132,388764,1,1,15
04250625-15,20250611,20250611-15-15641,15 - Brantford Term,,1,MDDS1132,388763,1,1,15
04250625-11,20250611,20250611-11-11730,11 - Aldershot GO,,0,MDDS1132,388754,1,1,11
04250625-11,20250611,20250611-11-11281,11 - Brock University,,1,MDDS1132,388753,1,1,11
04250625-41,20250611,20250611-41-41641,41 - Hamilton GO,,1,MDDS1131,388871,1,1,41
04250625-41,20250611,20250611-41-41430,41 - Pickering GO,,0,MDDS1131,388869,1,1,41
04250625-40,20250611,20250611-40-40791,40 - Hamilton GO,,1,MDDS1130,388865,1,1,40
04250625-40,20250611,20250611-40-40670,40 - Richmond Hill Ctr,,0,MDDS1130,388864,1,1,40
04250625-40,20250611,20250611-40-40541,40 - Hamilton GO,,1,MDDS1130,388865,1,1,40
04250625-40,20250611,20250611-40-40410,40 - Richmond Hill Ctr,,0,MDDS1130,388864,1,1,40
04250625-12,20250611,20250611-12-12742,12B - Burlington GO,,0,MDDS1129,388760,1,1,12B
04250625-12,20250611,20250611-12-12603,12B - Niagara Falls,,1,MDDS1129,388759,1,1,12B
04250625-12,20250611,20250611-12-12532,12B - Burlington GO,,0,MDDS1129,388760,1,1,12B
04250625-12,20250611,20250611-12-12393,12B - Niagara Falls,,1,MDDS1129,388759,1,1,12B
04250625-41,20250611,20250611-41-41601,41 - Hamilton GO,,1,MDDS1128,388871,1,1,41
04250625-41,20250611,20250611-41-41410,41 - Pickering GO,,0,MDDS1128,388869,1,1,41
04250625-11,20250611,20250611-11-11880,11 - Aldershot GO,,0,MDDS1127,388754,1,1,11
04250625-11,20250611,20250611-11-11571,11 - Brock University,,1,MDDS1127,388753,1,1,11
04250625-18,20250611,20250611-18-18690,18 - Aldershot GO,,0,MDDS1127,388775,1,1,18
04250625-16,20250611,20250611-16-16461,16 - Hamilton GO,,1,MDDS1127,388768,1,1,16
04250625-16,20250611,20250611-16-16440,16 - Union Station,,0,MDDS1127,388767,1,1,16
04250625-30,20250611,20250611-30-30702,30A - Bramalea GO,,0,MDDS1126,388821,1,1,30A
04250625-17,20250611,20250611-17-17541,17 - U of Waterloo,,0,MDDS1126,388772,1,1,17
04250625-15,20250611,20250611-15-15600,15 - Aldershot GO,,0,MDDS1126,388764,1,1,15
04250625-15,20250611,20250611-15-15261,15 - Brantford Term,,1,MDDS1126,388763,1,1,15
04250625-40,20250611,20250611-40-40651,40 - Hamilton GO,,1,MDDS1125,388865,1,1,40
04250625-40,20250611,20250611-40-40540,40 - Richmond Hill Ctr,,0,MDDS1125,388864,1,1,40
04250625-16,20250611,20250611-16-16421,16 - Hamilton GO,,1,MDDS1125,388768,1,1,16
04250625-16,20250611,20250611-16-16400,16 - Union Station,,0,MDDS1125,388767,1,1,16
04250625-15,20250611,20250611-15-15541,15 - Brantford Term,,1,MDDS1124,388763,1,1,15
04250625-11,20250611,20250611-11-11650,11 - Aldershot GO,,0,MDDS1124,388754,1,1,11
04250625-11,20250611,20250611-11-11201,11 - Brock University,,1,MDDS1124,388753,1,1,11
04250625-41,20250611,20250611-41-41341,41 - Hamilton GO,,1,MDDS1123,388871,1,1,41
04250625-41,20250611,20250611-41-41190,41 - Pickering GO,,0,MDDS1123,388869,1,1,41
04250625-40,20250611,20250611-40-40531,40 - Hamilton GO,,1,MDDS1122,388865,1,1,40
04250625-40,20250611,20250611-40-40380,40 - Richmond Hill Ctr,,0,MDDS1122,388864,1,1,40
04250625-11,20250611,20250611-11-11490,11 - Aldershot GO,,0,MDDS1122,388754,1,1,11
04250625-11,20250611,20250611-11-11071,11 - Brock University,,1,MDDS1122,388753,1,1,11
04250625-40,20250611,20250611-40-40271,40 - Hamilton GO,,1,MDDS1121,388865,1,1,40
04250625-40,20250611,20250611-40-40160,40 - Richmond Hill Ctr,,0,MDDS1121,388864,1,1,40
04250625-41,20250611,20250611-41-41321,41 - Hamilton GO,,1,MDDS1120,388871,1,1,41
04250625-41,20250611,20250611-41-41160,41 - Pickering GO,,0,MDDS1120,388869,1,1,41
04250625-47,20250611,20250611-47-47203,47D - McMaster U,,1,MDDS1119,388878,1,1,47D
04250625-48,20250611,20250611-48-48260,48 - Hwy. 407 Bus Term,,0,MDDS1119,388883,1,1,48
04250625-40,20250611,20250611-40-40251,40 - Hamilton GO,,1,MDDS1118,388865,1,1,40
04250625-40,20250611,20250611-40-40120,40 - Richmond Hill Ctr,,0,MDDS1118,388864,1,1,40
04250625-41,20250611,20250611-41-41281,41 - Hamilton GO,,1,MDDS1117,388871,1,1,41
04250625-41,20250611,20250611-41-41082,41A - Pickering GO,,0,MDDS1117,388872,1,1,41A
04250625-40,20250611,20250611-40-40231,40 - Hamilton GO,,1,MDDS1116,388865,1,1,40
04250625-40,20250611,20250611-40-40100,40 - Richmond Hill Ctr,,0,MDDS1116,388864,1,1,40
04250625-17,20250611,20250611-17-17390,17 - Hamilton GO,,1,MDDS1115,388771,1,1,17
04250625-25,20250611,20250611-25-25271,25 - U of Waterloo,,1,MDDS1115,388809,1,1,25
04250625-19,20250611,20250611-19-19191,19 - Square One,,1,MDDS1115,388787,1,1,19
04250625-19,20250611,20250611-19-19110,19 - Finch Terminal,,0,MDDS1115,388788,1,1,19
04250625-40,20250611,20250611-40-40201,40 - Hamilton GO,,1,MDDS1114,388865,1,1,40
04250625-40,20250611,20250611-40-40090,40 - Richmond Hill Ctr,,0,MDDS1114,388864,1,1,40
04250625-41,20250611,20250611-41-41301,41 - Hamilton GO,,1,MDDS1113,388871,1,1,41
04250625-41,20250611,20250611-41-41090,41 - Pickering GO,,0,MDDS1113,388869,1,1,41
04250625-41,20250611,20250611-41-41711,41 - Hamilton GO,,1,MDDS1112,388871,1,1,41
04250625-41,20250611,20250611-41-41510,41 - Pickering GO,,0,MDDS1112,388869,1,1,41
04250625-40,20250611,20250611-40-40381,40 - Hamilton GO,,1,MDDS1112,388865,1,1,40
04250625-40,20250611,20250611-40-40290,40 - Richmond Hill Ctr,,0,MDDS1112,388864,1,1,40
04250625-40,20250611,20250611-40-40181,40 - Hamilton GO,,1,MDDS1112,388865,1,1,40
04250625-40,20250611,20250611-40-40060,40 - Richmond Hill Ctr,,0,MDDS1112,388864,1,1,40
04250625-41,20250611,20250611-41-41261,41 - Hamilton GO,,1,MDDS1111,388871,1,1,41
04250625-41,20250611,20250611-41-41050,41 - Pickering GO,,0,MDDS1111,388869,1,1,41
04250625-40,20250611,20250611-40-40311,40 - Hamilton GO,,1,MDDS1110,388865,1,1,40
04250625-40,20250611,20250611-40-40210,40 - Richmond Hill Ctr,,0,MDDS1110,388864,1,1,40
04250625-16,20250611,20250611-16-16101,16 - Hamilton GO,,1,MDDS1110,388768,1,1,16
04250625-16,20250611,20250611-16-16090,16 - Union Station,,0,MDDS1110,388767,1,1,16
04250625-40,20250611,20250611-40-40151,40 - Hamilton GO,,1,MDDS1109,388865,1,1,40
04250625-40,20250611,20250611-40-40040,40 - Richmond Hill Ctr,,0,MDDS1109,388864,1,1,40
04250625-41,20250611,20250611-41-41241,41 - Hamilton GO,,1,MDDS1108,388871,1,1,41
04250625-41,20250611,20250611-41-41020,41 - Pickering GO,,0,MDDS1108,388869,1,1,41
04250625-47,20250611,20250611-47-47093,47D - McMaster U,,1,MDDS1107,388878,1,1,47D
04250625-18,20250611,20250611-18-18022,18H - Union Station,,0,MDDS1107,388777,1,1,18H
04250625-41,20250611,20250611-41-41211,41 - Hamilton GO,,1,MDDS1106,388871,1,1,41
04250625-41,20250611,20250611-41-41010,41 - Pickering GO,,0,MDDS1106,388869,1,1,41
04250625-47,20250611,20250611-47-47133,47D - McMaster U,,1,MDDS1105,388878,1,1,47D
04250625-19,20250611,20250611-19-19090,19 - Finch Terminal,,0,MDDS1105,388788,1,1,19
04250625-12,20250611,20250611-12-12050,12A - Burlington Carpool,,0,MDDS1105,388758,1,1,12A
04250625-47,20250611,20250611-47-47115,47G - McMaster U,,1,MDDS1104,388875,1,1,47G
04250625-19,20250611,20250611-19-19101,19 - Square One,,1,MDDS1104,388787,1,1,19
04250625-27,20250611,20250611-27-27060,27A - Finch Terminal,,0,MDDS1104,388816,1,1,27A
04250625-40,20250611,20250611-40-40101,40 - Hamilton GO,,1,MDDS1103,388865,1,1,40
04250625-18,20250611,20250611-18-18020,18G - Union Station,,0,MDDS1103,388776,1,1,18G
04250625-18,20250611,20250611-18-18340,18 - Aldershot GO,,0,MDDS1102,388775,1,1,18
04250625-40,20250611,20250611-40-40091,40 - Hamilton GO,,1,MDDS1102,388865,1,1,40
04250625-40,20250611,20250611-40-40020,40 - Richmond Hill Ctr,,0,MDDS1102,388864,1,1,40
04250625-15,20250611,20250611-15-15370,15 - Aldershot GO,,0,MDDS1101,388764,1,1,15
04250625-40,20250611,20250611-40-40041,40 - Hamilton GO,,1,MDDS1101,388865,1,1,40
04250625-40,20250611,20250611-40-40010,40 - Richmond Hill Ctr,,0,MDDS1101,388864,1,1,40
04250625-18,20250611,20250611-18-18991,18C - Hamilton GO,,1,hamlt012,388774,1,1,18C
04250625-16,20250611,20250611-16-16930,16 - Union Station,,0,hamlt012,388767,1,1,16
04250625-16,20250611,20250611-16-16861,16 - Hamilton GO,,1,hamlt012,388768,1,1,16
04250625-16,20250611,20250611-16-16840,16 - Union Station,,0,hamlt012,388767,1,1,16
04250625-16,20250611,20250611-16-16761,16 - Hamilton GO,,1,hamlt012,388768,1,1,16
04250625-16,20250611,20250611-16-16740,16 - Union Station,,0,hamlt012,388767,1,1,16
04250625-40,20250611,20250611-40-40891,40 - Hamilton GO,,1,hamlt011,388865,1,1,40
04250625-40,20250611,20250611-40-40830,40 - Richmond Hill Ctr,,0,hamlt011,388864,1,1,40
04250625-40,20250611,20250611-40-40711,40 - Hamilton GO,,1,hamlt011,388865,1,1,40
04250625-40,20250611,20250611-40-40570,40 - Richmond Hill Ctr,,0,hamlt011,388864,1,1,40
04250625-41,20250611,20250611-41-41751,41 - Hamilton GO,,1,hamlt010,388871,1,1,41
04250625-41,20250611,20250611-41-41560,41 - Pickering GO,,0,hamlt010,388869,1,1,41
04250625-12,20250611,20250611-12-12812,12B - Burlington GO,,0,hamlt009,388760,1,1,12B
04250625-12,20250611,20250611-12-12693,12B - Niagara Falls,,1,hamlt009,388759,1,1,12B
04250625-15,20250611,20250611-15-15451,15B - First Nations,,1,hamlt009,388765,1,1,15B
04250625-15,20250611,20250611-15-15900,15 - Aldershot GO,,0,hamlt008,388764,1,1,15
04250625-15,20250611,20250611-15-15781,15 - Brantford Term,,1,hamlt008,388763,1,1,15
04250625-11,20250611,20250611-11-11770,11 - Aldershot GO,,0,hamlt008,388754,1,1,11
04250625-11,20250611,20250611-11-11371,11 - Brock University,,1,hamlt008,388753,1,1,11
04250625-11,20250611,20250611-11-11830,11 - Aldershot GO,,0,hamlt007,388754,1,1,11
04250625-11,20250611,20250611-11-11451,11 - Brock University,,1,hamlt007,388753,1,1,11
04250625-18,20250611,20250611-18-18610,18 - Aldershot GO,,0,hamlt007,388775,1,1,18
04250625-15,20250611,20250611-15-15770,15B - Aldershot GO,,0,hamlt006,388766,1,1,15B
04250625-15,20250611,20250611-15-15301,15B - First Nations,,1,hamlt006,388765,1,1,15B
04250625-41,20250611,20250611-41-41541,41 - Hamilton GO,,1,hamlt005,388871,1,1,41
04250625-41,20250611,20250611-41-41390,41 - Pickering GO,,0,hamlt005,388869,1,1,41
04250625-12,20250611,20250611-12-12472,12B - Burlington GO,,0,hamlt004,388760,1,1,12B
04250625-12,20250611,20250611-12-12363,12B - Niagara Falls,,1,hamlt004,388759,1,1,12B
04250625-15,20250611,20250611-15-15460,15B - Aldershot GO,,0,hamlt004,388766,1,1,15B
04250625-15,20250611,20250611-15-15041,15B - First Nations,,1,hamlt004,388765,1,1,15B
04250625-11,20250611,20250611-11-11570,11 - Aldershot GO,,0,hamlt003,388754,1,1,11
04250625-11,20250611,20250611-11-11161,11 - Brock University,,1,hamlt003,388753,1,1,11
04250625-15,20250611,20250611-15-15290,15B - Aldershot GO,,0,hamlt003,388766,1,1,15B
04250625-15,20250611,20250611-15-15420,15 - Aldershot GO,,0,hamlt002,388764,1,1,15
04250625-15,20250611,20250611-15-15091,15 - Brantford Term,,1,hamlt002,388763,1,1,15
04250625-15,20250611,20250611-15-15220,15 - Aldershot GO,,0,hamlt002,388764,1,1,15
04250625-17,20250611,20250611-17-17270,17 - Hamilton GO,,1,hamlt001,388771,1,1,17
04250625-17,20250611,20250611-17-17131,17 - U of Waterloo,,0,hamlt001,388772,1,1,17
04250625-15,20250611,20250611-15-15160,15 - Aldershot GO,,0,hamlt001,388764,1,1,15
04250625-71,20250611,20250611-71-71961,71C - Old Elm GO,,0,eggoG010,388938,1,1,71C
04250625-71,20250611,20250611-71-71910,71C - Union Station,,1,eggoG010,388939,1,1,71C
04250625-68,20250611,20250611-68-68761,68 - Barrie Terminal,,0,eggoG010,388926,1,1,68
